commune,latitude,longitude,date_incident,type_incident,gravite,source
Ngaba,-4.384026097337007,15.338280680870133,2023-03-21 06:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaliema,-4.368665988249209,15.251676179930312,2023-11-24 16:00:00,vol,Élevée,application Kimia-kin
Selembao,-4.372041031064483,15.293329719656468,2023-01-26 21:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.366924448972861,15.281252310227371,2023-09-22 14:00:00,insécurité routière,Moyenne,application Kimia-kin
Bumbu,-4.383143059975693,15.28476631625709,2023-07-02 16:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.368257675572997,15.316848191368674,2023-12-31 14:00:00,agression,Faible,application Kimia-kin
Ngaba,-4.376078325886309,15.326800991952398,2023-11-18 20:00:00,agression,Élevée,application Kimia-kin
Selembao,-4.364952527756125,15.269106126891494,2023-03-27 05:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.38179536430434,15.36674283410971,2023-04-17 21:00:00,violence sexuelle,Élevée,réseaux sociaux
Matete,-4.3838159113212924,15.343866931967808,2023-06-20 08:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.373180364040161,15.286276541521756,2023-12-20 12:00:00,vol,Moyenne,ONG
Selembao,-4.366166455970519,15.296254551955933,2023-06-22 08:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kiseno,-4.400344426311934,15.346482808335209,2023-08-20 19:00:00,enlèvement,Moyenne,réseaux sociaux
Selembao,-4.365383461984729,15.287106805016515,2023-07-21 22:00:00,vol,Élevée,ONG
Ngaba,-4.386959230939379,15.304460414112134,2023-10-18 12:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.384205370252276,15.282089234604356,2023-04-11 20:00:00,agression,Moyenne,application Kimia-kin
Kiseno,-4.403143854404659,15.352270005293924,2023-09-16 17:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.378278233848916,15.321461104505524,2023-06-30 08:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.439042929334223,15.392316889310223,2023-02-26 16:00:00,agression,Élevée,réseaux sociaux
Maluku,-4.066273638463421,15.539612283705038,2023-03-19 20:00:00,vol,Faible,réseaux sociaux
Kintambo,-4.328520813783827,15.280874435688055,2023-12-28 15:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.380081311763454,15.314093066353218,2023-12-23 07:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.373980052369961,15.316714925933384,2023-11-05 21:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.390835004285783,15.344235289494216,2023-12-22 17:00:00,vol,Moyenne,réseaux sociaux
NSele,-4.403348381745925,15.491850849402532,2023-07-23 02:00:00,agression,Élevée,réseaux sociaux
Kasa-Vubu,-4.3429929982914945,15.310537589884516,2023-09-08 14:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.391860313369993,15.355578988824863,2023-09-11 09:00:00,violence sexuelle,Moyenne,réseaux sociaux
Selembao,-4.376475300534949,15.284387263732812,2023-06-20 18:00:00,enlèvement,Faible,application Kimia-kin
Matete,-4.393844938990103,15.363686140290604,2023-10-18 17:00:00,vol,Moyenne,ONG
Selembao,-4.376262255291717,15.28616495099483,2023-08-20 15:00:00,agression,Faible,application Kimia-kin
Selembao,-4.376691696322024,15.30036784973006,2023-05-12 20:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.435305711582089,15.398072274496387,2023-09-05 11:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.376340003434551,15.281507089352399,2023-09-28 10:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.393939699168761,15.317290474237128,2023-07-27 21:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.442301592404706,15.398547137039875,2023-10-04 03:00:00,vandalisme,Élevée,application Kimia-kin
Kimbanseke,-4.438025015636003,15.394520504254034,2023-05-21 17:00:00,accident,Moyenne,application Kimia-kin
Selembao,-4.377160696610465,15.294111742615048,2023-02-17 08:00:00,vol,Élevée,réseaux sociaux
Matete,-4.397685175794858,15.35506136621025,2023-07-06 18:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.379236408234915,15.33315419027198,2023-10-03 02:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.363629898796414,15.320723826802428,2023-01-18 14:00:00,agression,Moyenne,application Kimia-kin
Matete,-4.397508040962547,15.366477246935052,2023-12-18 16:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.369575838972454,15.281819697479985,2023-04-11 20:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.377092079489643,15.300546486592491,2023-04-23 22:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.4554614867567,15.389374772014161,2023-07-16 05:00:00,vol,Faible,réseaux sociaux
Matete,-4.3789180752888575,15.352591623442764,2023-04-28 18:00:00,agression,Faible,réseaux sociaux
Selembao,-4.3726768733879355,15.291962552861653,2023-02-03 14:00:00,insécurité routière,Moyenne,application Kimia-kin
Matete,-4.39101804343105,15.36857767737141,2023-04-01 14:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.377322630239652,15.349982089308066,2023-11-12 12:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.388222165353622,15.305343222566577,2023-08-04 21:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.372228575719187,15.295227300411199,2023-12-19 21:00:00,insécurité routière,Élevée,ONG
Ngaba,-4.375020501663885,15.322337845270944,2023-04-02 21:00:00,vol,Moyenne,ONG
Bumbu,-4.368696246383142,15.29746188983333,2023-05-24 20:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.440469442187295,15.403550768142125,2023-05-31 17:00:00,agression,Faible,application Kimia-kin
Matete,-4.37526229320944,15.345491894150143,2023-03-23 19:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.3782120843365435,15.315142426848045,2023-03-12 22:00:00,vol,Élevée,réseaux sociaux
Bandalungwa,-4.331287196639354,15.28355844629176,2023-09-24 18:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.446027058114017,15.395871167443437,2023-05-15 16:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.366292033415379,15.28677653277042,2023-04-08 06:00:00,vol,Moyenne,ONG
Ngaba,-4.370039749681036,15.314071021724619,2023-06-28 15:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.3576809370473,15.287245266032608,2023-08-07 04:00:00,vol,Moyenne,ONG
Lemba,-4.411672295506173,15.309427339978575,2023-08-06 14:00:00,insécurité routière,Moyenne,application Kimia-kin
Ngaba,-4.37599587433811,15.311903810875885,2023-10-29 22:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.450032439875388,15.392852917803456,2023-01-25 18:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.368189433036843,15.310512173079522,2023-07-09 08:00:00,vol,Moyenne,application Kimia-kin
MontNgafula,-4.454523003190486,15.22194817777543,2023-07-07 19:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.429072530533866,15.387455735254077,2023-07-26 16:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.360644755669068,15.285614920657018,2023-05-07 22:00:00,accident,Faible,réseaux sociaux
Selembao,-4.3635043796560105,15.27091801114333,2023-07-06 08:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.390588243940917,15.34294908475842,2023-11-09 12:00:00,vol,Faible,réseaux sociaux
Selembao,-4.3742114520012185,15.28811434255334,2023-02-02 09:00:00,violence sexuelle,Élevée,réseaux sociaux
Bumbu,-4.370855158028107,15.298811564177306,2023-11-13 15:00:00,vandalisme,Faible,réseaux sociaux
Ngaba,-4.370997672078378,15.312198647028103,2023-05-06 08:00:00,insécurité routière,Moyenne,application Kimia-kin
Bumbu,-4.3809833878206454,15.286372750729527,2023-02-13 09:00:00,violence sexuelle,Faible,réseaux sociaux
Kimbanseke,-4.437214019007512,15.392262510845772,2023-06-25 20:00:00,vol,Élevée,réseaux sociaux
Matete,-4.384743975769039,15.360554330329103,2023-12-05 19:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.378222478718218,15.319607247090888,2023-11-28 15:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.379414821894574,15.322868562318508,2023-04-08 16:00:00,agression,Moyenne,application Kimia-kin
Matete,-4.3927520972897405,15.342257353742218,2023-10-05 11:00:00,agression,Moyenne,application Kimia-kin
Kimbanseke,-4.453238736255204,15.393882978996915,2023-01-22 18:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.385435592549846,15.35084210395687,2023-12-26 21:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.364302026460257,15.279843296112054,2023-07-26 21:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.380175803656671,15.320661861678424,2023-08-24 23:00:00,violence sexuelle,Faible,réseaux sociaux
Kimbanseke,-4.437027508445888,15.398883162461685,2023-08-28 07:00:00,insécurité routière,Moyenne,ONG
Ngaliema,-4.374036431159814,15.26866258974147,2023-12-01 17:00:00,violence sexuelle,Moyenne,application Kimia-kin
Matete,-4.388981292755878,15.350971253813931,2023-11-03 08:00:00,vol,Faible,ONG
Bumbu,-4.376956876081015,15.296615770657642,2023-07-18 07:00:00,vol,Faible,réseaux sociaux
Selembao,-4.37069541801376,15.284719740420062,2023-09-22 23:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.443316584636533,15.395298771676119,2023-11-17 11:00:00,violence sexuelle,Moyenne,réseaux sociaux
Matete,-4.3873654236633906,15.33480095925648,2023-08-28 18:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.387716493800692,15.343581877661407,2023-08-20 15:00:00,agression,Élevée,ONG
Matete,-4.391779174324537,15.359112483401557,2023-10-17 21:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.376739989216643,15.348221011367905,2023-04-05 18:00:00,vol,Moyenne,réseaux sociaux
Lemba,-4.408614574841713,15.327234464421867,2023-03-15 15:00:00,vol,Élevée,application Kimia-kin
Matete,-4.38428726501891,15.35556007726589,2023-10-22 03:00:00,insécurité routière,Faible,application Kimia-kin
Matete,-4.381340750161952,15.344679267231905,2023-09-18 15:00:00,agression,Moyenne,application Kimia-kin
Kimbanseke,-4.460316008910246,15.38491758018444,2023-05-22 14:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.382584190444497,15.315026794749981,2023-05-01 19:00:00,insécurité routière,Élevée,ONG
Selembao,-4.3748971475738125,15.284362186043992,2023-09-27 19:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.384461155237661,15.314148421729818,2023-11-25 16:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.391771587920443,15.350587245114582,2023-08-19 19:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.370166233032816,15.302602347843395,2023-06-08 11:00:00,insécurité routière,Élevée,ONG
Kimbanseke,-4.454338002124626,15.380267934249765,2023-02-20 15:00:00,vol,Moyenne,ONG
Lemba,-4.401129653993997,15.308832257322388,2023-05-22 18:00:00,insécurité routière,Élevée,application Kimia-kin
Lingwala,-4.319072167123016,15.301988271060761,2023-03-08 17:00:00,vol,Faible,ONG
Matete,-4.385632034465964,15.368326805002868,2023-06-21 20:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.381560487916576,15.308626750972623,2023-04-08 21:00:00,violence sexuelle,Moyenne,application Kimia-kin
Ngaba,-4.377106542591493,15.32060086740536,2023-07-26 22:00:00,vol,Faible,application Kimia-kin
Selembao,-4.363473024190464,15.284624326916157,2023-05-16 18:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.383013011768719,15.317026628466625,2023-04-07 09:00:00,vol,Élevée,ONG
Kalamu,-4.355059099697395,15.313816043229172,2023-02-11 11:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.440652382035194,15.410033890169741,2023-08-06 20:00:00,accident,Élevée,application Kimia-kin
Kintambo,-4.326920445882128,15.291656182808474,2023-09-24 15:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.370335404838631,15.283357837417537,2023-03-27 18:00:00,insécurité routière,Faible,application Kimia-kin
Ngaba,-4.3784500872943735,15.33456737775869,2023-10-22 08:00:00,accident,Faible,réseaux sociaux
Kimbanseke,-4.448517831900656,15.389260474745209,2023-09-22 18:00:00,incendie,Moyenne,application Kimia-kin
Kinshasa,-4.327811220563097,15.308351423340905,2023-08-10 20:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.362136682346121,15.294707631388452,2023-10-01 20:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.3607635060665695,15.28717055656905,2023-11-04 19:00:00,insécurité routière,Élevée,réseaux sociaux
Kimbanseke,-4.436571951074883,15.394728403936728,2023-04-14 15:00:00,violence sexuelle,Faible,réseaux sociaux
Kintambo,-4.329969504754116,15.265688619231678,2023-09-16 06:00:00,violence sexuelle,Faible,application Kimia-kin
Makala,-4.389193482081908,15.301851307911216,2023-04-05 13:00:00,violence sexuelle,Faible,réseaux sociaux
Kimbanseke,-4.440248675766075,15.375760368682373,2023-01-06 14:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.435708470616721,15.370733793807386,2023-08-27 23:00:00,agression,Faible,application Kimia-kin
Selembao,-4.3718958107236485,15.28587520716421,2023-12-25 21:00:00,agression,Élevée,ONG
Makala,-4.373363613578025,15.30672141224679,2023-05-25 20:00:00,agression,Moyenne,ONG
Ngaba,-4.366188034364677,15.318285558103033,2023-08-15 18:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.366805927346227,15.301506002084093,2023-09-08 22:00:00,agression,Faible,ONG
Selembao,-4.388032589804026,15.28309008587085,2023-05-06 19:00:00,agression,Moyenne,application Kimia-kin
Selembao,-4.361726734369682,15.293787382738678,2023-04-16 16:00:00,vol,Faible,application Kimia-kin
Matete,-4.3971309176990205,15.366268917523463,2023-02-27 20:00:00,violence sexuelle,Moyenne,réseaux sociaux
Bandalungwa,-4.355124062220937,15.271693230386287,2023-02-05 20:00:00,vol,Moyenne,ONG
Bumbu,-4.371095560296963,15.279063814765106,2023-01-13 14:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.380756691239911,15.326180667598056,2023-11-02 08:00:00,vol,Élevée,réseaux sociaux
Matete,-4.403618845869071,15.34753058033334,2023-10-06 19:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.361915989621154,15.298821317901512,2023-10-08 11:00:00,insécurité routière,Moyenne,application Kimia-kin
Masina,-4.397608740724879,15.396254710898184,2023-09-24 20:00:00,vol,Moyenne,ONG
Matete,-4.372719413717295,15.360731811033087,2023-11-15 08:00:00,vandalisme,Moyenne,ONG
Bumbu,-4.352390977874622,15.290167632947531,2023-06-26 22:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.435675828905674,15.391629948276176,2023-03-17 11:00:00,vol,Faible,ONG
Bumbu,-4.368074081915543,15.279638067579658,2023-05-26 21:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.374701660203416,15.367090392226824,2023-06-22 12:00:00,agression,Faible,application Kimia-kin
Matete,-4.3965824744831155,15.358791691302375,2023-03-25 18:00:00,violence sexuelle,Élevée,application Kimia-kin
Selembao,-4.368630190611403,15.278620345773293,2023-02-15 07:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.368376259072598,15.305513524148228,2023-07-24 20:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.3793696934205455,15.341548727733556,2023-05-25 13:00:00,violence sexuelle,Faible,ONG
Kimbanseke,-4.451927006842941,15.396651294389791,2023-09-12 16:00:00,accident,Faible,application Kimia-kin
Selembao,-4.367379001008783,15.283702117562694,2023-07-30 16:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.360839990425602,15.293198722947409,2023-05-05 19:00:00,agression,Moyenne,réseaux sociaux
Ngaliema,-4.3743636934297365,15.255706493554552,2023-08-08 21:00:00,incendie,Moyenne,application Kimia-kin
NSele,-4.422752329802852,15.497342339053045,2023-12-11 17:00:00,vol,Élevée,application Kimia-kin
Ngaba,-4.372859778788318,15.314685439011559,2023-09-10 21:00:00,vol,Moyenne,ONG
Bumbu,-4.371102234743021,15.306870053592823,2023-06-15 16:00:00,vol,Moyenne,réseaux sociaux
MontNgafula,-4.450326650224952,15.218557110611219,2023-05-08 09:00:00,violence sexuelle,Moyenne,application Kimia-kin
Kimbanseke,-4.445490170247732,15.393998313298354,2023-10-26 22:00:00,agression,Élevée,application Kimia-kin
Masina,-4.38604970227515,15.38420223062488,2023-09-21 04:00:00,vol,Faible,application Kimia-kin
Matete,-4.401459343439259,15.36639571536488,2023-03-02 07:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.456801568310769,15.39412554257742,2023-03-29 19:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.455226629334469,15.396377853833721,2023-02-10 23:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.446310380631263,15.40733787943325,2023-06-11 20:00:00,vol,Moyenne,ONG
Selembao,-4.364755449730813,15.279405826914573,2023-02-24 02:00:00,vol,Faible,ONG
Masina,-4.380098402082865,15.385785208236488,2023-02-25 21:00:00,vol,Moyenne,ONG
Matete,-4.393244920769393,15.33689100686623,2023-01-19 23:00:00,insécurité routière,Faible,application Kimia-kin
Ngaba,-4.386234019615346,15.31734047826891,2023-09-24 20:00:00,violence sexuelle,Faible,réseaux sociaux
Selembao,-4.377801557783215,15.281432141838694,2023-08-15 21:00:00,agression,Faible,réseaux sociaux
Selembao,-4.377336331944331,15.294535432148127,2023-01-22 21:00:00,vol,Faible,ONG
Selembao,-4.3724118565478625,15.293650358601415,2023-09-25 16:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.4450289025136565,15.4079145658205,2023-04-17 02:00:00,violence sexuelle,Faible,réseaux sociaux
Selembao,-4.370037894279079,15.287203724855319,2023-10-11 07:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.436163714869393,15.411308130818156,2023-02-23 20:00:00,enlèvement,Faible,réseaux sociaux
Bumbu,-4.37672899834877,15.290381528970324,2023-03-31 22:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.374879217216668,15.295347168238298,2023-04-25 00:00:00,enlèvement,Moyenne,application Kimia-kin
Matete,-4.392830494975137,15.360336521101498,2023-09-13 01:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.443311289471104,15.391793801420006,2023-12-11 08:00:00,vol,Moyenne,ONG
Kimbanseke,-4.430366172284661,15.393733813857422,2023-04-07 11:00:00,insécurité routière,Moyenne,ONG
Kimbanseke,-4.446549928934672,15.378337282341388,2023-12-23 22:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.376942699878303,15.32557537017716,2023-05-03 19:00:00,vol,Moyenne,ONG
Kimbanseke,-4.441940315901089,15.401786341485405,2023-11-18 07:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.370995851403349,15.301671040689843,2023-06-28 20:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.36363028314723,15.29019352554422,2023-05-04 18:00:00,violence sexuelle,Moyenne,application Kimia-kin
Selembao,-4.3641737773960285,15.281200091086383,2023-03-25 21:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.366603912923405,15.303098760264964,2023-11-06 09:00:00,violence sexuelle,Faible,réseaux sociaux
Kimbanseke,-4.444440208093365,15.40135219356604,2023-01-09 19:00:00,agression,Moyenne,réseaux sociaux
Kalamu,-4.336789874341931,15.33214392579997,2023-07-06 17:00:00,vol,Faible,réseaux sociaux
Selembao,-4.368057702446303,15.271060458369263,2023-08-07 14:00:00,vol,Élevée,application Kimia-kin
MontNgafula,-4.448000152492964,15.218673710535834,2023-10-14 17:00:00,vol,Faible,réseaux sociaux
Selembao,-4.368042586362874,15.286236061169419,2023-06-23 15:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.371457048776666,15.294369144565023,2023-07-13 20:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.365894402221605,15.321201822250828,2023-09-02 20:00:00,insécurité routière,Faible,réseaux sociaux
Bumbu,-4.366291126105828,15.303977998961082,2023-01-10 10:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.378544438262708,15.324110499770093,2023-06-11 00:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.391492178765006,15.349304794585754,2023-01-11 14:00:00,vol,Moyenne,application Kimia-kin
